id_feature;id_product;id_feature_value;
"11";"212";"4121";
"11";"213";"4121";
"8";"214";"4921";
"11";"215";"4120";
"8";"216";"4990";
"8";"217";"4909";
"7";"218";"6516";
"8";"219";"4909";
"8";"220";"4321";
"8";"221";"5938";
"11";"222";"4121";
"8";"223";"6263";
"11";"224";"4121";
"11";"225";"4121";
"11";"226";"4121";
"11";"227";"4120";
"8";"228";"4924";
"11";"230";"4121";
"8";"231";"4586";
"8";"232";"4909";
"11";"233";"4121";
"11";"234";"4121";
"8";"235";"5859";
"11";"236";"4121";
"11";"237";"4121";
"11";"238";"4121";
"11";"239";"4121";
"8";"240";"4673";
"11";"241";"4120";
"11";"242";"4121";
"11";"243";"4121";
"11";"244";"4121";
"11";"245";"4120";
"8";"246";"4673";
"11";"247";"4120";
"8";"248";"5089";
"11";"249";"4121";
"11";"250";"4120";
"8";"251";"6246";
"8";"252";"6246";
"11";"253";"4121";
"11";"254";"4120";
"11";"255";"4121";
"11";"256";"4121";
"11";"257";"4121";
"8";"258";"5711";
"8";"259";"5359";
"11";"260";"4121";
"11";"261";"4121";
"11";"262";"4121";
"11";"263";"4120";
"11";"264";"4120";
"11";"265";"4121";
"8";"266";"4847";
"11";"267";"4121";
"11";"268";"4120";
"11";"269";"4120";
"11";"270";"4121";
"11";"271";"4120";
"11";"272";"4121";
"8";"273";"4279";
"11";"274";"4120";
"11";"275";"4120";
"11";"276";"4120";
"11";"277";"4121";
"8";"278";"8383";
"11";"279";"4120";
"11";"280";"4120";
"11";"281";"4121";
"11";"282";"4120";
"8";"283";"4673";
"11";"284";"4120";
"11";"285";"4121";
"11";"286";"4121";
"8";"287";"6347";
"11";"288";"4121";
"11";"289";"4121";
"11";"290";"4121";
"11";"291";"4120";
"11";"292";"4121";
"8";"293";"5813";
"11";"294";"4121";
"8";"295";"6822";
"11";"296";"4121";
"8";"297";"6584";
"8";"298";"6587";
"11";"299";"4121";
"11";"300";"4121";
"11";"301";"4120";
"11";"302";"4121";
"11";"303";"4121";
"11";"304";"4120";
"11";"305";"4121";
"11";"306";"4121";
"8";"307";"6258";
"11";"308";"4121";
"11";"309";"4120";
"11";"310";"4121";
"8";"311";"6933";
"8";"312";"6751";
"11";"313";"4121";
"11";"314";"4120";
"11";"315";"4121";
"11";"316";"4121";
"11";"317";"4121";
"11";"318";"4121";
"11";"319";"4120";
"8";"320";"6258";
"11";"321";"4121";
"11";"322";"4120";
"11";"323";"4121";
"11";"324";"4121";
"11";"325";"4121";
"8";"326";"20193";
"11";"327";"4121";
"8";"328";"6085";
"8";"329";"4696";
"8";"330";"6347";
"11";"331";"4121";
"11";"332";"4121";
"11";"333";"4121";
"8";"334";"6634";
"8";"335";"5641";
"11";"336";"4120";
"11";"337";"4121";
"11";"338";"4120";
"11";"339";"4121";
"11";"340";"4120";
"11";"341";"4121";
"11";"342";"4121";
"11";"343";"4121";
"11";"344";"4121";
"8";"345";"4530";
"11";"346";"4121";
"11";"347";"4120";
"11";"348";"4121";
"11";"349";"4121";
"11";"350";"4121";
"8";"351";"5669";
"11";"352";"4121";
"11";"353";"4121";
"11";"354";"4121";
"11";"355";"4121";
"11";"356";"4121";
"11";"357";"4120";
"11";"358";"4121";
"11";"359";"4121";
"8";"360";"6751";
"11";"361";"4121";
"11";"362";"4121";
"11";"363";"4121";
"11";"364";"4121";
"11";"365";"4121";
"11";"366";"4121";
"11";"367";"4120";
"11";"368";"4121";
"11";"369";"4121";
"11";"370";"4121";
"11";"371";"4121";
"11";"372";"4121";
"11";"373";"4121";
"11";"374";"4120";
"11";"375";"4121";
"11";"376";"4120";
"11";"377";"4121";
"11";"378";"4121";
"11";"379";"4121";
"11";"380";"4121";
"11";"381";"4121";
"11";"382";"4120";
"11";"383";"4121";
"11";"384";"4121";
"11";"385";"4121";
"8";"386";"6751";
"11";"387";"4121";
"11";"388";"4121";
"11";"389";"4121";
"8";"390";"6085";
"11";"391";"4121";
"11";"392";"4121";
"11";"393";"4121";
"11";"394";"4121";
"11";"395";"4121";
"11";"396";"4121";
"11";"397";"4121";
"11";"398";"4121";
"11";"399";"4121";
"11";"400";"4121";
"11";"401";"4121";
"11";"402";"4121";
"8";"403";"4258";
"11";"404";"4121";
"11";"405";"4121";
"11";"406";"4121";
"11";"407";"4120";
"11";"408";"4121";
"11";"409";"4121";
"11";"410";"4121";
"11";"411";"4121";
"11";"412";"4121";
"11";"413";"4121";
"11";"414";"4121";
"11";"415";"4121";
"11";"416";"4121";
"11";"417";"4121";
"11";"418";"4121";
"11";"419";"4120";
"11";"420";"4121";
"11";"421";"4121";
"11";"422";"4121";
"11";"423";"4121";
"11";"424";"4121";
"11";"425";"4121";
"11";"426";"4121";
"11";"427";"4121";
"11";"428";"4120";
"11";"429";"4120";
"11";"430";"4121";
"11";"431";"4121";
"11";"432";"4121";
"11";"433";"4121";
"11";"434";"4121";
"11";"435";"4121";
"11";"436";"4120";
"11";"437";"4121";
"11";"438";"4121";
"11";"439";"4121";
"11";"440";"4121";
"11";"441";"4121";
"11";"442";"4121";
"11";"443";"4121";
"11";"444";"4121";
"11";"445";"4120";
"11";"446";"4121";
"11";"447";"4121";
"11";"448";"4120";
"11";"449";"4121";
"11";"450";"4121";
"11";"451";"4121";
"11";"452";"4121";
"11";"453";"4120";
"11";"454";"4120";
"11";"455";"4121";
"11";"456";"4121";
"11";"457";"4121";
"11";"458";"4121";
"11";"459";"4121";
"11";"460";"4121";
"11";"461";"4121";
"11";"462";"4121";
"11";"497";"4121";
"11";"523";"4121";
"11";"527";"4121";
"11";"545";"4121";
"11";"562";"4121";
"11";"563";"4121";
"11";"564";"4121";
"11";"565";"4121";
"11";"566";"4121";
"11";"567";"4121";
"11";"568";"4121";
"11";"569";"4121";
"11";"570";"4121";
"11";"571";"4121";
"11";"572";"4120";
"11";"573";"4121";
"11";"574";"4121";
"11";"575";"4121";
"11";"576";"4121";
"11";"577";"4121";
"11";"578";"4121";
"11";"579";"4120";
"11";"580";"4120";
"11";"581";"4121";
"11";"582";"4120";
"11";"583";"4121";
"11";"584";"4121";
"11";"585";"4120";
"11";"586";"4121";
"11";"587";"4121";
"11";"588";"4121";
"11";"589";"4121";
"11";"590";"4121";
"11";"591";"4121";
"11";"592";"4121";
"11";"593";"4120";
"11";"594";"4120";
"11";"595";"4121";
"11";"596";"4121";
"11";"597";"4121";
"11";"598";"4121";
"11";"599";"4121";
"11";"600";"4121";
"8";"601";"6048";
"11";"602";"4121";
"11";"603";"4121";
"11";"604";"4121";
"11";"605";"4121";
"11";"606";"4121";
"11";"607";"4121";
"11";"608";"4121";
"11";"609";"4121";
"11";"610";"4120";
"11";"611";"4121";
"11";"612";"4120";
"11";"613";"4120";
"11";"614";"4121";
"11";"615";"4121";
"11";"616";"4121";
"11";"617";"4120";
"11";"618";"4121";
"11";"619";"4121";
"11";"620";"4121";
"8";"621";"5826";
"11";"622";"4121";
"11";"623";"4121";
"11";"624";"4121";
"11";"625";"4121";
"11";"626";"4121";
"11";"627";"4121";
"11";"628";"4121";
"11";"629";"4121";
"8";"630";"4546";
"11";"631";"4120";
"8";"632";"6930";
"11";"633";"4121";
"11";"634";"4121";
"11";"635";"4121";
"8";"636";"4279";
"11";"637";"4121";
"11";"638";"4121";
"11";"639";"4121";
"11";"640";"4120";
"11";"641";"4121";
"11";"642";"4120";
"11";"643";"4121";
"11";"644";"4121";
"8";"645";"5813";
"11";"646";"4121";
"11";"647";"4120";
"11";"648";"4121";
"11";"649";"4121";
"11";"650";"4120";
"11";"651";"4121";
"11";"652";"4121";
"11";"653";"4121";
"11";"654";"4121";
"11";"655";"4121";
"11";"656";"4121";
"11";"657";"4121";
"11";"658";"4121";
"11";"659";"4121";
"11";"660";"4121";
"11";"661";"4121";
"11";"662";"4121";
"11";"663";"4121";
"11";"664";"4121";
"11";"665";"4121";
"11";"666";"4121";
"11";"667";"4121";
"11";"668";"4121";
"11";"669";"4121";
"11";"670";"4121";
"11";"671";"4121";
"11";"672";"4121";
"11";"673";"4121";
"11";"674";"4121";
"11";"675";"4121";
"11";"676";"4121";
"11";"677";"4121";
"11";"678";"4121";
"11";"679";"4121";
"11";"680";"4121";
"11";"681";"4121";
"11";"682";"4121";
"11";"683";"4120";
"11";"684";"4121";
"11";"685";"4121";
"11";"686";"4121";
"11";"687";"4121";
"11";"688";"4121";
"11";"689";"4121";
"11";"690";"4121";
"11";"691";"4121";
"11";"692";"4120";
"11";"693";"4121";
"11";"694";"4121";
"11";"695";"4121";
"11";"696";"4121";
"11";"697";"4121";
"11";"698";"4121";
"11";"699";"4121";
"11";"700";"4121";
"11";"701";"4120";
"11";"702";"4121";
"11";"703";"4121";
"11";"704";"4121";
"11";"705";"4121";
"11";"706";"4121";
"11";"707";"4121";
"11";"708";"4120";
"11";"709";"4121";
"11";"710";"4121";
"11";"711";"4121";
"11";"712";"4121";
"11";"713";"4121";
"11";"714";"4121";
"11";"715";"4121";
"11";"716";"4121";
"11";"717";"4121";
"11";"718";"4120";
"11";"719";"4121";
"11";"720";"4121";
"11";"721";"4120";
"11";"722";"4121";
"8";"723";"4425";
"11";"724";"4121";
"11";"725";"4121";
"11";"726";"4121";
"11";"727";"4121";
"11";"728";"4121";
"11";"729";"4121";
"11";"730";"4121";
"11";"731";"4121";
"11";"732";"4121";
"11";"733";"4121";
"11";"734";"4121";
"11";"735";"4121";
"11";"736";"4121";
"11";"737";"4121";
"11";"738";"4121";
"11";"739";"4121";
"11";"740";"4121";
"11";"741";"4121";
"11";"742";"4120";
"11";"743";"4121";
"11";"744";"4121";
"11";"745";"4121";
"11";"746";"4121";
"11";"747";"4121";
"11";"748";"4121";
"11";"749";"4121";
"11";"750";"4121";
"11";"751";"4121";
"11";"752";"4121";
"8";"753";"5390";
"11";"754";"4121";
"11";"755";"4121";
"11";"756";"4121";
"11";"757";"4121";
"8";"758";"4258";
"11";"759";"4121";
"11";"760";"4120";
"11";"761";"4121";
"8";"762";"6263";
"11";"763";"4121";
"11";"764";"4121";
"11";"765";"4121";
"11";"766";"4120";
"11";"767";"4121";
"11";"768";"4121";
"11";"769";"4121";
"11";"770";"4120";
"8";"771";"6751";
"11";"772";"4120";
"11";"773";"4121";
"11";"774";"4121";
"11";"775";"4120";
"11";"776";"4121";
"11";"777";"4121";
"11";"778";"4121";
"11";"779";"4121";
"11";"780";"4120";
"11";"781";"4121";
"11";"782";"4121";
"11";"783";"4121";
"11";"784";"4121";
"11";"785";"4121";
"11";"786";"4121";
"8";"787";"5588";
"11";"788";"4121";
"11";"789";"4121";
"11";"790";"4121";
"11";"791";"4121";
"11";"792";"4121";
"11";"793";"4121";
"11";"794";"4121";
"11";"795";"4121";
"11";"796";"4121";
"11";"797";"4121";
"11";"798";"4121";
"11";"799";"4121";
"11";"800";"4120";
"11";"801";"4121";
"11";"802";"4121";
"11";"803";"4121";
"11";"804";"4120";
"11";"805";"4121";
"11";"806";"4121";
"11";"807";"4121";
"11";"808";"4121";
"11";"809";"4121";
"11";"810";"4121";
"11";"811";"4121";
"11";"812";"4120";
"11";"813";"4121";
"11";"814";"4120";
"11";"815";"4120";
"11";"816";"4121";
"11";"817";"4121";
"11";"818";"4121";
"11";"819";"4121";
"11";"820";"4121";
"11";"821";"4120";
"11";"822";"4121";
"11";"823";"4121";
"11";"824";"4121";
"11";"825";"4121";
"11";"826";"4121";
"11";"827";"4121";
"11";"828";"4121";
"11";"829";"4121";
"11";"830";"4121";
"11";"831";"4120";
"11";"832";"4121";
"11";"833";"4120";
"11";"834";"4121";
"11";"835";"4121";
"11";"836";"4120";
"11";"837";"4121";
"11";"838";"4121";
"11";"839";"4121";
"11";"840";"4121";
"11";"841";"4121";
"11";"842";"4121";
"11";"843";"4121";
"11";"844";"4121";
"11";"845";"4120";
"11";"846";"4121";
"11";"847";"4121";
"11";"848";"4121";
"11";"849";"4121";
"11";"850";"4121";
"11";"851";"4121";
"11";"852";"4121";
"11";"853";"4121";
"11";"854";"4121";
"11";"855";"4120";
"11";"856";"4121";
"11";"857";"4121";
"11";"858";"4121";
"11";"859";"4121";
"11";"860";"4121";
"11";"861";"4121";
"11";"862";"4121";
"11";"863";"4121";
"11";"864";"4121";
"11";"865";"4120";
"11";"866";"4121";
"11";"867";"4121";
"11";"868";"4121";
"11";"869";"4121";
"11";"870";"4121";
"11";"871";"4121";
"11";"872";"4121";
"11";"873";"4121";
"11";"874";"4121";
"11";"875";"4121";
"11";"876";"4121";
"11";"877";"4121";
"11";"878";"4121";
"11";"879";"4121";
"11";"880";"4120";
"11";"881";"4120";
"11";"882";"4121";
"11";"883";"4121";
"11";"884";"4121";
"11";"885";"4121";
"11";"886";"4121";
"11";"887";"4121";
"11";"888";"4121";
"11";"889";"4121";
"11";"890";"4121";
"11";"891";"4120";
"11";"892";"4121";
"11";"893";"4121";
"11";"894";"4121";
"11";"895";"4121";
"11";"896";"4121";
"11";"897";"4121";
"11";"898";"4121";
"11";"899";"4121";
"11";"900";"4121";
"11";"901";"4121";
"11";"902";"4121";
"11";"903";"4121";
"11";"904";"4121";
"11";"905";"4120";
"11";"906";"4121";
"11";"907";"4120";
"11";"908";"4121";
"11";"909";"4121";
"11";"910";"4121";
"11";"911";"4121";
"11";"912";"4121";
"11";"913";"4121";
"11";"914";"4121";
"11";"915";"4121";
"11";"916";"4121";
"8";"917";"4546";
"11";"918";"4121";
"11";"919";"4121";
"11";"920";"4121";
"11";"921";"4121";
"11";"922";"4120";
"11";"923";"4121";
"11";"924";"4121";
"11";"925";"4121";
"11";"926";"4120";
"11";"927";"4121";
"11";"928";"4121";
"11";"929";"4121";
"11";"930";"4121";
"11";"931";"4121";
"11";"932";"4121";
"11";"933";"4121";
"11";"934";"4121";
"11";"935";"4121";
"11";"936";"4121";
"11";"937";"4121";
"11";"938";"4121";
"11";"939";"4121";
"11";"940";"4121";
"11";"941";"4121";
"8";"942";"6517";
"11";"943";"4121";
"11";"944";"4121";
"11";"945";"4121";
"11";"946";"4121";
"11";"947";"4121";
"11";"948";"4120";
"11";"949";"4121";
"11";"950";"4121";
"11";"951";"4121";
"11";"952";"4120";
"11";"953";"4121";
"11";"954";"4121";
"11";"955";"4121";
"11";"956";"4121";
"11";"957";"4121";
"11";"958";"4121";
"11";"959";"4120";
"8";"960";"5550";
"11";"961";"4121";
"11";"962";"4121";
"11";"963";"4120";
"11";"964";"4121";
"11";"965";"4120";
"11";"966";"4121";
"11";"967";"4121";
"11";"968";"4121";
"11";"969";"4121";
"11";"970";"4120";
"11";"971";"4121";
"11";"972";"4121";
"11";"973";"4121";
"11";"974";"4121";
"11";"975";"4121";
"11";"976";"4121";
"11";"977";"4121";
"11";"978";"4121";
"11";"979";"4121";
"11";"980";"4121";
"11";"981";"4120";
"11";"982";"4121";
"11";"983";"4121";
"11";"984";"4121";
"11";"985";"4121";
"11";"986";"4121";
"11";"987";"4121";
"11";"988";"4121";
"11";"989";"4121";
"11";"990";"4121";
"11";"991";"4121";
"11";"992";"4121";
"11";"993";"4120";
"8";"994";"20193";
"11";"995";"4120";
"11";"996";"4121";
"11";"997";"4121";
"11";"998";"4121";
"11";"999";"4121";
"11";"1000";"4121";
"11";"1001";"4121";
"11";"1002";"4121";
"11";"1003";"4121";
"11";"1004";"4121";
"11";"1005";"4121";
"11";"1006";"4121";
"11";"1007";"4121";
"11";"1008";"4121";
"11";"1009";"4121";
"11";"1010";"4121";
"11";"1011";"4121";
"11";"1012";"4121";
"11";"1013";"4121";
"11";"1014";"4121";
"11";"1015";"4121";
"11";"1016";"4121";
"11";"1017";"4121";
"11";"1018";"4121";
"11";"1019";"4121";
"11";"1020";"4121";
"11";"1021";"4120";
"11";"1022";"4120";
"8";"1023";"7140";
"11";"1024";"4121";
"11";"1025";"4121";
"11";"1026";"4121";
"11";"1027";"4120";
"11";"1028";"4121";
"11";"1029";"4120";
"11";"1030";"4120";
"11";"1031";"4121";
"11";"1032";"4120";
"11";"1033";"4121";
"11";"1034";"4121";
"11";"1035";"4121";
"11";"1036";"4121";
"11";"1037";"4121";
"11";"1038";"4121";
"11";"1039";"4120";
"11";"1040";"4120";
"11";"1041";"4121";
"11";"1042";"4120";
"11";"1043";"4121";
"11";"1044";"4121";
"11";"1045";"4121";
"8";"1046";"6751";
"11";"1047";"4121";
"11";"1048";"4120";
"11";"1049";"4121";
"11";"1050";"4121";
"11";"1051";"4120";
"8";"1052";"6751";
"11";"1053";"4121";
"11";"1054";"4121";
"11";"1055";"4120";
"11";"1056";"4121";
"11";"1057";"4120";
"11";"1058";"4121";
"11";"1059";"4121";
"11";"1060";"4121";
"11";"1061";"4121";
"11";"1062";"4121";
"11";"1063";"4121";
"11";"1064";"4121";
"11";"1065";"4120";
"11";"1066";"4121";
"11";"1067";"4121";
"11";"1068";"4121";
"11";"1069";"4121";
"11";"1070";"4121";
"11";"1071";"4120";
"11";"1072";"4121";
"11";"1073";"4120";
"11";"1074";"4120";
"11";"1075";"4121";
"8";"1076";"4710";
"11";"1077";"4121";
"11";"1078";"4121";
"11";"1079";"4120";
"11";"1080";"4121";
"11";"1081";"4121";
"8";"1082";"7106";
"11";"1083";"4120";
"11";"1084";"4120";
"11";"1085";"4120";
"11";"1086";"4121";
"11";"1087";"4120";
"11";"1088";"4121";
"11";"1089";"4121";
"11";"1090";"4121";
"11";"1091";"4121";
"11";"1092";"4121";
"11";"1093";"4121";
"11";"1094";"4121";
"8";"1095";"4480";
"11";"1096";"4121";
"11";"1097";"4120";
"11";"2137";"4121";
"11";"1099";"4121";
"11";"1100";"4121";
"11";"1101";"4120";
"11";"1102";"4121";
"11";"1103";"4121";
"11";"1104";"4120";
"11";"1105";"4121";
"11";"1106";"4121";
"11";"1107";"4121";
"11";"1108";"4121";
"8";"1109";"4258";
"11";"1110";"4120";
"11";"1111";"4121";
"11";"1112";"4121";
"11";"1113";"4120";
"11";"1114";"4121";
"11";"1115";"4120";
"11";"1116";"4121";
"11";"1117";"4121";
"11";"1118";"4120";
"11";"1119";"4121";
"11";"1120";"4121";
"11";"1121";"4121";
"11";"1122";"4121";
"11";"1123";"4121";
"11";"1124";"4120";
"11";"1125";"4121";
"11";"1126";"4121";
"11";"1127";"4121";
"11";"1128";"4121";
"11";"1129";"4121";
"8";"1130";"4530";
"11";"1131";"4121";
"11";"1132";"4121";
"11";"1133";"4121";
"11";"1134";"4121";
"11";"1135";"4121";
"11";"1136";"4121";
"11";"1137";"4121";
"11";"1138";"4121";
"11";"1139";"4121";
"11";"1140";"4121";
"11";"1141";"4121";
"11";"1142";"4121";
"11";"1143";"4121";
"11";"1144";"4121";
"11";"1145";"4120";
"11";"1146";"4120";
"11";"1147";"4121";
"11";"1148";"4121";
"8";"1149";"4722";
"11";"1150";"4121";
"11";"1151";"4120";
"11";"1152";"4121";
"11";"1153";"4120";
"11";"1154";"4121";
"11";"1155";"4121";
"11";"1156";"4121";
"11";"1157";"4121";
"11";"1158";"4121";
"11";"1159";"4121";
"11";"1160";"4121";
"11";"1161";"4121";
"11";"1162";"4121";
"11";"1163";"4121";
"11";"1164";"4121";
"11";"1165";"4121";
"11";"1166";"4121";
"11";"1167";"4121";
"11";"1168";"4120";
"11";"1169";"4121";
"11";"1170";"4121";
"11";"1171";"4120";
"11";"1172";"4120";
"11";"1173";"4120";
"11";"1174";"4121";
"11";"1175";"4121";
"11";"1176";"4121";
"11";"1177";"4121";
"8";"1178";"5543";
"11";"1179";"4121";
"11";"1180";"4120";
"11";"1181";"4121";
"11";"1182";"4121";
"11";"1183";"4121";
"11";"1184";"4120";
"11";"1185";"4121";
"11";"1186";"4120";
"11";"1187";"4121";
"11";"1188";"4121";
"11";"1189";"4120";
"11";"1190";"4121";
"11";"1191";"4121";
"11";"1192";"4121";
"11";"1193";"4121";
"11";"1194";"4121";
"11";"1195";"4121";
"11";"1196";"4121";
"11";"1197";"4121";
"11";"1198";"4120";
"11";"1199";"4120";
"11";"1200";"4121";
"8";"1201";"6751";
"11";"1202";"4121";
"11";"1203";"4121";
"11";"1204";"4121";
"11";"1205";"4121";
"11";"1206";"4121";
"11";"1207";"4121";
"11";"1208";"4121";
"11";"1209";"4121";
"11";"1210";"4121";
"11";"1211";"4121";
"11";"1212";"4121";
"11";"1213";"4121";
"11";"1214";"4121";
"11";"1215";"4121";
"11";"1216";"4121";
"11";"1217";"4121";
"11";"1218";"4121";
"11";"1219";"4120";
"11";"1220";"4121";
"11";"1221";"4121";
"11";"1222";"4121";
"11";"1223";"4121";
"11";"1224";"4121";
"8";"1225";"6246";
"11";"1226";"4120";
"11";"1227";"4120";
"11";"1228";"4121";
"11";"1229";"4120";
"11";"1230";"4120";
"11";"1231";"4120";
"11";"1232";"4121";
"11";"1233";"4121";
"11";"1234";"4121";
"11";"1235";"4121";
"11";"1236";"4121";
"11";"1237";"4121";
"11";"1238";"4121";
"11";"1239";"4121";
"11";"1240";"4120";
"11";"1241";"4121";
"11";"1242";"4121";
"11";"1243";"4120";
"11";"1244";"4121";
"11";"1245";"4121";
"11";"1246";"4121";
"11";"1247";"4121";
"11";"1248";"4121";
"11";"1249";"4121";
"11";"1250";"4121";
"11";"1251";"4121";
"11";"1252";"4121";
"11";"1253";"4121";
"11";"1254";"4121";
"11";"1255";"4121";
"11";"1256";"4121";
"11";"1257";"4121";
"11";"1258";"4120";
"11";"1259";"4120";
"11";"1260";"4120";
"11";"1261";"4120";
"11";"1262";"4121";
"11";"1263";"4120";
"11";"1264";"4120";
"11";"1265";"4120";
"11";"1266";"4120";
"11";"1267";"4120";
"11";"1268";"4120";
"11";"1269";"4120";
"11";"1270";"4120";
"11";"1271";"4120";
"11";"1272";"4120";
"11";"1273";"4120";
"11";"1274";"4120";
"11";"1275";"4120";
"11";"1276";"4120";
"11";"1277";"4120";
"11";"1278";"4121";
"11";"1279";"4120";
"11";"1280";"4121";
"11";"1281";"4121";
"11";"1282";"4121";
"11";"1283";"4121";
"11";"1284";"4121";
"11";"1285";"4121";
"11";"1286";"4120";
"11";"1287";"4121";
"11";"1288";"4121";
"11";"1289";"4120";
"11";"1290";"4121";
"11";"1291";"4121";
"11";"1292";"4121";
"11";"1293";"4121";
"11";"1294";"4121";
"11";"1295";"4121";
"11";"1296";"4121";
"11";"1297";"4121";
"11";"1298";"4121";
"11";"1299";"4121";
"11";"1300";"4121";
"11";"1301";"4121";
"11";"1302";"4121";
"11";"1303";"4121";
"11";"1304";"4121";
"11";"1305";"4121";
"11";"1306";"4121";
"11";"1307";"4121";
"11";"1308";"4121";
"11";"1309";"4120";
"11";"1310";"4121";
"8";"1311";"6082";
"11";"1312";"4121";
"11";"1313";"4121";
"11";"1314";"4121";
"11";"1315";"4120";
"11";"1316";"4121";
"11";"1317";"4121";
"11";"1318";"4121";
"11";"1319";"4121";
"8";"1320";"9211";
"11";"1321";"4121";
"11";"1322";"4121";
"11";"1323";"4120";
"11";"1324";"4121";
"11";"1325";"4121";
"11";"1326";"4121";
"11";"1327";"4121";
"11";"1328";"4121";
"11";"1329";"4121";
"11";"1330";"4121";
"11";"1331";"4121";
"11";"1332";"4120";
"8";"1333";"4258";
"11";"1334";"4121";
"11";"1335";"4121";
"11";"1336";"4121";
"11";"1337";"4121";
"11";"1338";"4121";
"11";"1339";"4121";
"11";"1340";"4121";
"11";"1341";"4121";
"11";"1342";"4121";
"11";"1343";"4121";
"11";"1344";"4121";
"11";"1345";"4121";
"11";"1346";"4120";
"11";"1347";"4121";
"11";"1348";"4121";
"11";"1349";"4121";
"11";"1350";"4121";
"11";"1351";"4121";
"11";"1352";"4121";
"11";"1353";"4121";
"11";"1354";"4120";
"11";"1355";"4121";
"11";"1356";"4121";
"11";"1357";"4121";
"11";"1358";"4121";
"11";"1359";"4121";
"11";"1360";"4121";
"11";"1361";"4121";
"11";"1362";"4121";
"11";"1363";"4121";
"11";"1364";"4121";
"11";"1365";"4121";
"11";"1366";"4120";
"11";"1367";"4121";
"11";"1368";"4121";
"11";"1369";"4121";
"11";"1370";"4121";
"11";"1371";"4121";
"11";"1372";"4121";
"11";"1373";"4121";
"11";"1374";"4121";
"11";"1375";"4120";
"11";"1376";"4121";
"11";"1377";"4120";
"11";"1378";"4121";
"11";"1379";"4121";
"11";"1380";"4121";
"11";"1381";"4121";
"11";"1382";"4120";
"11";"1383";"4121";
"11";"1384";"4120";
"8";"1385";"5089";
"11";"1386";"4121";
"11";"1387";"4121";
"11";"1388";"4121";
"11";"1389";"4121";
"11";"1390";"4121";
"11";"1391";"4121";
"11";"1392";"4121";
"11";"1393";"4121";
"11";"1394";"4120";
"11";"1395";"4120";
"11";"1396";"4121";
"11";"1397";"4121";
"11";"1398";"4121";
"11";"1399";"4121";
"11";"1400";"4121";
"11";"1401";"4121";
"11";"1402";"4121";
"11";"1403";"4121";
"11";"1404";"4120";
"11";"1405";"4121";
"11";"1406";"4121";
"11";"1407";"4121";
"11";"1408";"4121";
"11";"1409";"4120";
"11";"1410";"4121";
"11";"1411";"4121";
"11";"1412";"4120";
"11";"1413";"4121";
"11";"1414";"4121";
"11";"1415";"4121";
"11";"1416";"4121";
"11";"1417";"4121";
"11";"1418";"4121";
"11";"1419";"4121";
"11";"1420";"4120";
"11";"1421";"4121";
"11";"1422";"4121";
"11";"1423";"4120";
"11";"1424";"4121";
"11";"1425";"4121";
"11";"1426";"4121";
"11";"1427";"4121";
"11";"1428";"4121";
"11";"1429";"4120";
"11";"1430";"4121";
"11";"1431";"4121";
"11";"1432";"4121";
"11";"1433";"4120";
"11";"1434";"4121";
"11";"1435";"4121";
"11";"1436";"4120";
"11";"1437";"4121";
"11";"1438";"4121";
"11";"1439";"4121";
"11";"1440";"4121";
"11";"1441";"4121";
"11";"1442";"4121";
"11";"1443";"4121";
"11";"1444";"4121";
"11";"1445";"4121";
"11";"1446";"4121";
"11";"1447";"4121";
"11";"1448";"4121";
"11";"1449";"4121";
"11";"1450";"4121";
"11";"1451";"4121";
"11";"1452";"4121";
"11";"1453";"4121";
"11";"1454";"4121";
"11";"1455";"4121";
"11";"1456";"4121";
"11";"1457";"4121";
"11";"1458";"4121";
"11";"1459";"4120";
"11";"1460";"4121";
"11";"1461";"4121";
"11";"1462";"4121";
"11";"1463";"4121";
"11";"1464";"4121";
"11";"1465";"4121";
"11";"1466";"4121";
"11";"1467";"4121";
"11";"1468";"4121";
"11";"1469";"4121";
"11";"1470";"4121";
"11";"1471";"4121";
"11";"1472";"4121";
"11";"1473";"4121";
"11";"1474";"4121";
"11";"1475";"4121";
"11";"1476";"4121";
"11";"1477";"4121";
"11";"1478";"4121";
"11";"1479";"4121";
"11";"1480";"4120";
"11";"1481";"4121";
"11";"1482";"4120";
"11";"1483";"4121";
"11";"1484";"4121";
"11";"1485";"4120";
"11";"1486";"4121";
"11";"1487";"4121";
"11";"1488";"4121";
"11";"1489";"4121";
"11";"1490";"4121";
"11";"1491";"4121";
"11";"1492";"4121";
"11";"1493";"4121";
"11";"1494";"4121";
"11";"1495";"4121";
"11";"1496";"4121";
"11";"1497";"4121";
"11";"1498";"4121";
"11";"1499";"4120";
"11";"1500";"4121";
"11";"1501";"4120";
"11";"1502";"4121";
"11";"1503";"4121";
"11";"1504";"4121";
"11";"1505";"4120";
"8";"1506";"5390";
"11";"1507";"4120";
"11";"1508";"4121";
"11";"1509";"4121";
"11";"1510";"4121";
"11";"1511";"4121";
"11";"1512";"4120";
"11";"1513";"4121";
"11";"1514";"4121";
"11";"1515";"4121";
"11";"1516";"4120";
"11";"1517";"4121";
"11";"1518";"4121";
"11";"1519";"4121";
"11";"1520";"4121";
"11";"1521";"4121";
"11";"1522";"4121";
"11";"1523";"4121";
"11";"1524";"4121";
"11";"1525";"4120";
"11";"1526";"4121";
"11";"1527";"4121";
"11";"1528";"4121";
"11";"1529";"4121";
