ID,Activo (0/1),Nombre*,Categorías (xyz...),Precio sin IVA o Precios con IVA,ID regla de impuestos,Precio mayorista,En rebaja (0/1),Valor del descuento,Porcentaje del descuento,Descuento desde (aaaa-mm-dd),Descuento hasta (aaaa-mm-dd),Referencia n?,N° de referencia proveedor,Proveedor,Fabricante,EAN13,UPC,Ecotasa,Peso,Cantidad,Descripción corta,Descripción,"Etiquetas (x,y,z...)",Meta-título,Meta-palabras clave,Meta-descripción,Enlace reescrito,Texto para cuando está disponible,Texto para cuando se permiten pedidos en espera,"Disponible para ordenar (0 = No, 1 = Si)",Fecha en la que se a?adieron productos,"Mostrar Precio (0 = No, 1 = Si)","URL's de las imágenes (x,y,z...)","Elimine las imágenes existentes (0 = no, 1 = si)",Característica (Nombre:Valor:Posición),"Solo disponible por Internet (0 = No, 1 = Si)",Condition,ID / Nombre de la tiend
,0,Veramiel Pastilla Lyptus Caja X 25 Sobres,,"14352,13",0,"14352,13",0,,,,,7709990212891,7709990212891,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Veramiel Pastilla Lyptus Caja X 25 Sobres en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Veramiel Pastilla Lyptus Caja X 25 Sobres Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Crema Dental Oral B Limpieza Profunda  3X2,,15252,1,15252,0,,,,,7506195172216,7506195172216,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Crema Dental Oral B Limpieza Profunda  3X2 en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Crema Dental Oral B Limpieza Profunda  3X2 Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Crema Arrurru Antipanalitis Pote X 100 Gr,,"15338,4",1,"15338,4",0,,,,,7702277137962,7702277137962,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Crema Arrurru Antipanalitis Pote X 100 Gr en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Crema Arrurru Antipanalitis Pote X 100 Gr Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Manthoe Champu Frasco X 500 Ml,,"15428,4",1,"15428,4",0,,,,,7707444500143,7707444500143,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Manthoe Champu Frasco X 500 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Manthoe Champu Frasco X 500 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Bloqueador Solar Nude Spf30 Sobres 12 Sobres,,"15447,6",1,"15447,6",0,,,,,7702044218757,7702044218757,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Bloqueador Solar Nude Spf30 Sobres 12 Sobres en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Bloqueador Solar Nude Spf30 Sobres 12 Sobres Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Preservativos Today Xtreme 6 Unidades,,15450,0,15450,0,,,,,7702132009946,7702132009946,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Preservativos Today Xtreme 6 Unidades en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Preservativos Today Xtreme 6 Unidades Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Altex Laminas Antibrillo 50 Unidades,,"14552,14",1,"14552,14",0,,,,,7702057100360,7702057100360,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Altex Laminas Antibrillo 50 Unidades en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Altex Laminas Antibrillo 50 Unidades Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Champu Pantene Reparacion Rejuvenecimiento 400 Ml,,15594,1,15594,0,,,,,7506309845036,7506309845036,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Champu Pantene Reparacion Rejuvenecimiento 400 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Champu Pantene Reparacion Rejuvenecimiento 400 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Artridene Gel Tubo X 30 Gr,,"14708,08",0,"14708,08",0,,,,,7707355053707,7707355053707,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Artridene Gel Tubo X 30 Gr en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Artridene Gel Tubo X 30 Gr Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Champu Johnson Baby Hid Int+Ch200400 Ml,,"14727,29",1,"14727,29",0,,,,,7702031954989,7702031954989,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Champu Johnson Baby Hid Int+Ch200400 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Champu Johnson Baby Hid Int+Ch200400 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Crema Arrurru Relajante 400 Ml,,15654,1,15654,0,,,,,7702277131861,7702277131861,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Crema Arrurru Relajante 400 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Crema Arrurru Relajante 400 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Champu Dove Control Caida  400 Ml,,"15700,8",1,"15700,8",0,,,,,7891150019423,7891150019423,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Champu Dove Control Caida  400 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Champu Dove Control Caida  400 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Champu Dove Reconstrucion Completa 400Ml,,"15700,8",1,"15700,8",0,,,,,7791293005010,7791293005010,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Champu Dove Reconstrucion Completa 400Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Champu Dove Reconstrucion Completa 400Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Preservativos Tahiti  36 Unidades,,"15734,4",0,"15734,4",0,,,,,7702132058739,7702132058739,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Preservativos Tahiti  36 Unidades en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Preservativos Tahiti  36 Unidades Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
