ID;Activo (0/1);Nombre*;Categorías (xyz...);Precio sin IVA o Precios con IVA;ID regla de impuestos;Precio mayorista;En rebaja (0/1);Valor del descuento;Porcentaje del descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia n?;N° de referencia proveedor;Proveedor;Fabricante;EAN13;UPC;Ecotasa;Peso;Cantidad;Descripción corta;Descripción;Etiquetas (x,y,z...);Meta-título;Meta-palabras clave;Meta-descripción;Enlace reescrito;Texto para cuando está disponible;Texto para cuando se permiten pedidos en espera;Disponible para ordenar (0 = No, 1 = Si);Fecha en la que se a?adieron productos;Mostrar Precio (0 = No, 1 = Si);URL's de las imágenes (x,y,z...);Elimine las imágenes existentes (0 = no, 1 = si);Característica (Nombre:Valor:Posición);Solo disponible por Internet (0 = No, 1 = Si);Condition;ID / Nombre de la tiend
;1;Aguja Hipodermica Desechable 23x1.5 Unidad (COD. Bogota) / Corpaul;;58,65;0;;0;;;;;47705366800066;;;;;;;;5;.;.;;Comprar Aguja Hipodermica Desechable 23x1.5 Unidad (COD. Bogota) / Corpaul;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Hipodermica Desechable 23x1.5 Unidad (COD. Bogota) . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Hipodermica Desechable 21x1.5 (COD. Bogota) / Corpaul;;58,65;0;;0;;;;;47705366800042;;;;;;;;5;.;.;;Comprar Aguja Hipodermica Desechable 21x1.5 (COD. Bogota) / Corpaul;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Hipodermica Desechable 21x1.5 (COD. Bogota) / Corpa. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Hdermica Rymco Corta 20 X 1;;61,9758003652;0;;0;;;;;7706634002986;;;;;;;;5;.;.;;Comprar Aguja Hdermica Rymco Corta 20  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Hdermica Rymco Corta 20 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Rymco Desech Larg 27x1/2;;61,9758003652;0;;0;;;;;7706634003488;;;;;;;;5;.;.;;Comprar Aguja Rymco Desech Larg 27x1/2 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Rymco Desech Larg 27x1/2. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Hdermica Rymco Larga 21 X 1 1/2;;62,1000024676;0;;0;;;;;7706634003136;;;;;;;;5;.;.;;Comprar Aguja Hdermica Rymco Larga 21  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Hdermica Rymco Larga 21 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Hdermica Rymco Corta 23 X 1;;65,0554993749;0;;0;;;;;7706634003310;;;;;;;;5;.;.;;Comprar Aguja Hdermica Rymco Corta 23  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Hdermica Rymco Corta 23 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Hdermica Rymco Larga 20 X 1 1/2;;69,695751667;0;;0;;;;;7706634003013;;;;;;;;5;.;.;;Comprar Aguja Hdermica Rymco Larga 20  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Hdermica Rymco Larga 20 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Rymco Desech 26x1/2;;77,7804588604;0;;0;;;;;7706634003464;;;;;;;;5;.;.;;Comprar Aguja Rymco Desech 26x1/2 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Rymco Desech 26x1/2. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Rymco  2 mL 2p 21x1.5 (SLIP) Larga;;80,5685404748;0;;0;;;;;7706634000050;;;;;;;;5;.;.;;Comprar Jeringa Rymco  2 mL 2p 21x1.5 (SLIP) Larga;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Rymco  2 mL 2p 21x1.5 (SLIP) Larga. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Rymco  2 mL 2p 22x1.5 (SLIP) Larga;;80,5685404748;0;;0;;;;;7706634000074;;;;;;;;5;.;.;;Comprar Jeringa Rymco  2 mL 2p 22x1.5 (SLIP) Larga;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Rymco  2 mL 2p 22x1.5 (SLIP) Larga. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Rymco  3 mL 2p 22x1 (SLIP) Aguja Corta;;82,0650908607;0;;0;;;;;7706634000364;;;;;;;;5;.;.;;Comprar Jeringa Rymco  3 mL 2p 22x1 (SLIP) Aguja Corta;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Rymco  3 mL 2p 22x1 (SLIP) Aguja Corta. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Rymco  3 mL 2p 21x1.5 (SLIP) Aguja Larga;;83,0475724894;0;;0;;;;;7706634000357;;;;;;;;5;.;.;;Comprar Jeringa Rymco  3 mL 2p 21x1.5 (SLIP) Aguja Larga;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Rymco  3 mL 2p 21x1.5 (SLIP) Aguja Larga. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Rymco  3 mL 3p 21x1.5 (LOCK) C/Rosca Aguja Larga;;104,1193446136;0;;0;;;;;7706634001293;;;;;;;;5;.;.;;Comprar Jeringa Rymco  3 mL 3p 21x1.5 (LOCK) C/Rosca Aguja Larga;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Rymco  3 mL 3p 21x1.5 (LOCK) C/Rosca Aguja Larga. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Rymco Insulina  1 mL 27gx1/2;;123,9516007304;0;;0;;;;;7706634000944;;;;;;;;5;.;.;;Comprar Jeringa Rymco Insulina  1 mL 27gx1/2;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Rymco Insulina  1 mL 27gx1/2. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Precision  3 mL 3p 21gx1.5 Eterna;;129,5586358213;0;;0;;;;;7702037510974;;;;;;;;5;.;.;;Comprar Jeringa Precision  3 mL 3p 21gx1.5 Eterna;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Precision  3 mL 3p 21gx1.5 Eterna. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Precision Insulina 1 mL 3p 27gx1/2 Eterna;;131,9639448083;0;;0;;;;;7702037510950;;;;;;;;5;.;.;;Comprar Jeringa Precision Insulina 1 mL 3p 27gx1/2 Eterna;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Precision Insulina 1 mL 3p 27gx1/2 Eterna. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Precision  5 mL 3p 21gx1.5 Eterna;;133,5038772091;0;;0;;;;;7702037510981;;;;;;;;5;.;.;;Comprar Jeringa Precision  5 mL 3p 21gx1.5 Eterna;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Precision  5 mL 3p 21gx1.5 Eterna. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Precisionglide 21gx1;;158,7;1;;0;;;;;382903023516;;;;;2008DM-0001813;;;5;.;.;;Comprar Aguja Precisionglide 21gx1 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Precisionglide 21gx1. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Desechable Bd 23gx1;;165,6;1;;0;;;;;382903023554;;;;;2008DM-0001813;;;5;.;.;;Comprar Aguja Desechable Bd 23gx1 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Desechable Bd 23gx1. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Desechable Bd 21gx1.1/2;;173,65;1;;0;;;;;382903023523;;;;;2008DM-0001813;;;5;.;.;;Comprar Aguja Desechable Bd 21gx1.1/2 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Desechable Bd 21gx1.1/2. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Precisionglide 25x5/8;;180,55;1;;0;;;;;382903023578;;;;;2008DM-0001813;;;5;.;.;;Comprar Aguja Precisionglide 25x5/8 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Precisionglide 25x5/8. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Bicarbonato De Sodiox 15 g / Drofarma S.A.S;;181,7;0;;0;;;;;7703166001036;;;;;;;;5;.;.;;Comprar Bicarbonato De Sodiox 15 g / Drofarma S.A.S;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bicarbonato De Sodiox 15 g / Drofarma S.A.S. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Hojas De Boldox5 g / Drofarma S.A.S;;182,85;0;;0;;;;;7703166001067;;;;;;;;5;.;.;;Comprar Hojas De Boldox5 g / Drofarma S.A.S;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Hojas De Boldox5 g / Drofarma S.A.S. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Precisionglide 27gx0.5;;186,3;1;;0;;;;;382903023585;;;;;2008DM-0001813;;;5;.;.;;Comprar Aguja Precisionglide 27gx0.5 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Precisionglide 27gx0.5. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa 3 P 10 mL 21gx1.5 Precision Care / Eterna;;194,3973570216;0;;0;;;;;7702037510998;;;;;;;;5;.;.;;Comprar Jeringa 3 P 10 mL 21gx1.5 Precision Care / Eterna;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa 3 P 10 mL 21gx1.5 Precision Care / Eterna. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Precisionglide 18gx1;;201,25;1;;0;;;;;382903023462;;;;;2008DM-0001813;;;5;.;.;;Comprar Aguja Precisionglide 18gx1 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Precisionglide 18gx1. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Linaza Pepax 15 g / Drofarma S.A.S;;204,75;0;;0;;;;;7703166001050;;;;;;;;5;.;.;;Comprar Linaza Pepax 15 g / Drofarma S.A.S;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Linaza Pepax 15 g / Drofarma S.A.S. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Nipro-3p X 3 mL 21g X 1.5` A/Larg;;222,3844686151;0;;0;;;;;4968420506143;;;;;;;;5;.;.;;Comprar Jeringa Nipro-3p X 3 mL 21g  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Nipro-3p X 3 mL 21g . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Rymco 16 X 1 1/2;;224,5597118711;0;;0;;;;;7706634002801;;;;;;;;5;.;.;;Comprar Aguja Rymco 16  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Rymco 16 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Alfa Agu 23x1;;227,7;1;;0;;;;;7707228361779;;;;;2008DM-0001797;;;5;.;.;;Comprar Jeringa Alfa Agu 23x1 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Alfa Agu 23x1. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Piedra Alumbre Bolsax15 g / Drofarma S.A.S;;229,2;0;;0;;;;;7703166001111;;;;;;;;5;.;.;;Comprar Piedra Alumbre Bolsax15 g / Drofarma S.A.S;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Piedra Alumbre Bolsax15 g / Drofarma S.A.S. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Precisionglide 30gx1;;231,15;1;;0;;;;;382903051083;;;;;2008DM-0001813;;;5;.;.;;Comprar Aguja Precisionglide 30gx1 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Precisionglide 30gx1. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Desechable Bd 16gx1.1/2;;273,7;1;;0;;;;;382903051985;;;;;2005V-0003510;;;5;.;.;;Comprar Aguja Desechable Bd 16gx1.1/2 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Desechable Bd 16gx1.1/2. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Precision 20 mL 3p 21gx1.5 Eterna;;319,9015421768;0;;0;;;;;7702037511162;;;;;;;;5;.;.;;Comprar Jeringa Precision 20 mL 3p 21gx1.5 Eterna;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Precision 20 mL 3p 21gx1.5 Eterna. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jeringa Nipro-3p X 10 mL 21g X 1.5 A/Larg;;339,4517187953;0;;0;;;;;4968420500080;;;;;;;;5;.;.;;Comprar Jeringa Nipro-3p X 10 mL 21g En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jeringa Nipro-3p X 10 mL 21g. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aguja Ultra Fine B-D 29g X 1/2 (.33mmx12.7mm);;394,6639116406;0;;0;;;;;382908200035;;;;;;;;5;.;.;;Comprar Aguja Ultra Fine B-D 29g  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aguja Ultra Fine B-D 29g . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Gasa 3x3x5 X  5 Sobres Medispo Esteril Tejida / Protex;;428,95;0;;0;;;;;7707270363097;;;;;;;;5;.;.;;Comprar Gasa 3x3x5  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Gasa 3x3x5 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Savital Shampoo  Keratina Y Sabila Sobrex30 mL / Quala;;429,6;0;;0;;;;;77023544932619;;;;;;;;5;.;.;;Comprar Savital Shampoo  Keratina Y Sabila Sobrex30 mL / Quala;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Savital Shampoo  Keratina Y Sabila Sobrex30 mL / Quala. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Savital Shampoo X 30 mL Embrion De Pato Sobre / Quala;;429,6;0;;0;;;;;7702354030541;;;;;;;;5;.;.;;Comprar Savital Shampoo  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Savital Shampoo . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Gasa Supertex 1/2  X  1/2 Yardas;;437,164309997;0;;0;;;;;7703010218054;;;;;;;;5;.;.;;Comprar Gasa Supertex 1/2   En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Gasa Supertex 1/2  . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nelathon # 10 X1 Und / Eterna;;488,75;0;;0;;;;;7702037100243;;;;;;;;5;.;.;;Comprar Sonda Nelathon # 10  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nelathon # 10 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Piedra Alumbre Barrax25 g / Drofarma S.A.S;;507,6;0;;0;;;;;7703166003108;;;;;;;;5;.;.;;Comprar Piedra Alumbre Barrax25 g / Drofarma S.A.S;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Piedra Alumbre Barrax25 g / Drofarma S.A.S. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Gasa 3x3 X3gasas Medispo Esteril Tejida / Protex;;555,45;0;;0;;;;;7707270363134;;;;;;;;5;.;.;;Comprar Gasa 3x3  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Gasa 3x3 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nelathon  # 06 X1 Und / Eterna;;591,4751720279;0;;0;;;;;7702037100229;;;;;;;;5;.;.;;Comprar Sonda Nelathon  # 06  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nelathon  # 06 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Guante Examen Vinilo Transparente T L - 8 1/2 / Inverfarma;;616,4;0;;0;;;;;7707300932903;;;;;;;;5;.;.;;Comprar Guante Examen Vinilo Transparente T L - 8 1/2 / Inverfarma;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Guante Examen Vinilo Transparente T L - 8 1/2 / Inverfarm. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Guante Examen Vinilo Transparente T M - 7 1/2 / Inverfarma;;616,4;0;;0;;;;;7707300932880;;;;;;;;5;.;.;;Comprar Guante Examen Vinilo Transparente T M - 7 1/2 / Inverfarma;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Guante Examen Vinilo Transparente T M - 7 1/2 / Inverfarm. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nelathon  # 08 X1 Und / Eterna;;630,0418578088;0;;0;;;;;7702037100236;;;;;;;;5;.;.;;Comprar Sonda Nelathon  # 08  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nelathon  # 08 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nelathon  # 12 X1 Und / Eterna;;630,0418578088;0;;0;;;;;7702037100250;;;;;;;;5;.;.;;Comprar Sonda Nelathon  # 12  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nelathon  # 12 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nelaton No  8 Medex;;660,4224242792;0;;0;;;;;7707221290014;;;;;;;;5;.;.;;Comprar Sonda Nelaton No  8 Medex En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nelaton No  8 Medex. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nelaton Medex No 10;;676,1001079416;0;;0;;;;;7707221290021;;;;;;;;5;.;.;;Comprar Sonda Nelaton Medex No 10 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nelaton Medex No 10. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Esponja De Gasa Esteril 3x3x8 Sobrex5 Unds / Supertex;;676,2;0;;0;;;;;7703010247245;;;;;;;;5;.;.;;Comprar Esponja De Gasa Esteril 3x3x8 Sobrex5 Unds / Supertex;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Esponja De Gasa Esteril 3x3x8 Sobrex5 Unds / Supertex. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Polainas Desechables Bolsa X 2 Unds Azul / Inverfarma;;703,8;0;;0;;;;;7707300932699;;;;;;;;5;.;.;;Comprar Polainas Desechables Bolsa  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Polainas Desechables Bolsa . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jer Precision 50 CC Agu 21 X1 1/2 X 1 Un;;706,1953231755;0;;0;;;;;7702037511186;;;;;;;;5;.;.;;Comprar Jer Precision 50 CC Agu 21  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jer Precision 50 CC Agu 21 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sildenafil 50mg X 2tab / Memphis;;740,15;0;;0;;;;;7704412179288;;;;;;;;5;.;.;;Comprar Sildenafil 50mg  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sildenafil 50mg . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Alumbre Drogam Barra X 25 g;;741,5424294662;0;;0;;;;;7707274910778;;;;;;;;5;.;.;;Comprar Alumbre Drogam Barra  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Alumbre Drogam Barra . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nelaton Medex No 16;;751,548960567;0;;0;;;;;7707221290052;;;;;;;;5;.;.;;Comprar Sonda Nelaton Medex No 16 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nelaton Medex No 16. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nasogastrica Medex No 6;;778,0253765488;0;;0;;;;;7707221290250;;;;;;;;5;.;.;;Comprar Sonda Nasogastrica Medex No 6 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nasogastrica Medex No 6. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sonda Nasogastrica Medex No 8;;799,5618667831;0;;0;;;;;7707221290267;;;;;;;;5;.;.;;Comprar Sonda Nasogastrica Medex No 8 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sonda Nasogastrica Medex No 8. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Tintura De Benjui Frasco X20 mL / Drofarma S.A.S;;805;0;;0;;;;;7703166002552;;;;;;;;5;.;.;;Comprar Tintura De Benjui Frasco X20 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Tintura De Benjui Frasco X20. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Gasa 1x1 Yda Cuadrada Medispo No Esteril / Protex;;879,75;0;;0;;;;;7707270363714;;;;;;;;5;.;.;;Comprar Gasa 1x1 Yda Cuadrada Medispo No Esteril / Protex;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Gasa 1x1 Yda Cuadrada Medispo No Esteril / Protex. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Loratadina 10 Mg X 10 Tabletas M-Phis;;896,9375;0;;0;;;;;7704412260016;;;;;;;;5;.;.;;Comprar Loratadina 10 Mg  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Loratadina 10 Mg . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Venda Elastica 2x5 Ydas Estirada / Protex;;903,9;0;;0;;;;;7702533608465;;;;;;;;5;.;.;;Comprar Venda Elastica 2x5 Ydas Estirada / Protex;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Venda Elastica 2x5 Ydas Estirada / Protex. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Sildenafil Memphis 50 Mg X 2 Tabletas;;946,57275;0;;0;;;;;7704412179295;;;;;;;;5;.;.;;Comprar Sildenafil Memphis 50 Mg  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Sildenafil Memphis 50 Mg . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
