ID;Activo (0/1);Nombre*;Categorías (xyz...);Precio sin IVA o Precios con IVA;ID regla de impuestos;Precio mayorista;En rebaja (0/1);Valor del descuento;Porcentaje del descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia n?;N° de referencia proveedor;Proveedor;Fabricante;EAN13;UPC;Ecotasa;Peso;Cantidad;Descripción corta;Descripción;Etiquetas (x,y,z...);Meta-título;Meta-palabras clave;Meta-descripción;Enlace reescrito;Texto para cuando está disponible;Texto para cuando se permiten pedidos en espera;Disponible para ordenar (0 = No, 1 = Si);Fecha en la que se a?adieron productos;Mostrar Precio (0 = No, 1 = Si);URL's de las imágenes (x,y,z...);Elimine las imágenes existentes (0 = no, 1 = si);Característica (Nombre:Valor:Posición);Solo disponible por Internet (0 = No, 1 = Si);Condition;ID / Nombre de la tiend
;0;Durafex Espalda Caja X36 Capsulas Blandas;;48541,41;0;48541,41;0;;;;;77002184580301;77002184580301;COBECA;;;;;;5;;;;Comprar Durafex Espalda Caja X36 Capsulas Blandas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Durafex Espalda Caja X36 Capsulas Blandas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Tadalafilo 20 Mg Caja X 4 Comprimidos;;49637,51;0;49637,51;0;;;;;7703363005547;7703363005547;COBECA;;;;;;5;;;;Comprar Tadalafilo 20 Mg Caja X 4 Comprimidos en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Tadalafilo 20 Mg Caja X 4 Comprimidos Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Doxpen Caja X 30 Tabletas;;49801,36;1;49801,36;0;;;;;612197254502;612197254502;COBECA;;;;;;5;;;;Comprar Doxpen Caja X 30 Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Doxpen Caja X 30 Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Tapabocas Nexcare Caja X 100 Unidades;;49079,29;1;49079,29;0;;;;;7506339323153;7506339323153;COBECA;;;;;;5;;;;Comprar Tapabocas Nexcare Caja X 100 Unidades en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Tapabocas Nexcare Caja X 100 Unidades Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Bion 3 Caja X 30Tableta Recubierta X 3 Unidades;;49308,68;0;49308,68;0;;;;;7501298221939;7501298221939;COBECA;;;;;;5;;;;Comprar Bion 3 Caja X 30Tableta Recubierta X 3 Unidades en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bion 3 Caja X 30Tableta Recubierta X 3 Unidades Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Albisec One Caja X6 Tabletas G-Tabletas;;52613,93;0;52613,93;0;;;;;736085409871;736085409871;COBECA;;;;;;5;;;;Comprar Albisec One Caja X6 Tabletas G-Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Albisec One Caja X6 Tabletas G-Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Artrites 75Mg Caja X20Grag;;53899,87;1;53899,87;0;;;;;7759185001441;7759185001441;COBECA;;;;;;5;;;;Comprar Artrites 75Mg Caja X20Grag en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Artrites 75Mg Caja X20Grag Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Ciprofloxacina 500Mg Caja X300 Tableta Multipack;;54478,43;0;54478,43;0;;;;;7702057012496;7702057012496;COBECA;;;;;;5;;;;Comprar Ciprofloxacina 500Mg Caja X300 Tableta Multipack en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Ciprofloxacina 500Mg Caja X300 Tableta Multipack Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Complegel Nf Caja X5 Ampollas X 2 Ml;;52521,27;1;52521,27;0;;;;;7702132121013;7702132121013;COBECA;;;;;;5;;;;Comprar Complegel Nf Caja X5 Ampollas X 2 Ml en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Complegel Nf Caja X5 Ampollas X 2 Ml Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Benzirin 3Mg Verde Eucalipto Caja X100 Pastillas;;55916,92;0;55916,92;0;;;;;7703763997527;7703763997527;COBECA;;;;;;5;;;;Comprar Benzirin 3Mg Verde Eucalipto Caja X100 Pastillas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Benzirin 3Mg Verde Eucalipto Caja X100 Pastillas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Enfagrow Premium Vainilla X 850 Gr;;53899,87;0;53899,87;0;;;;;7703763997398;7703763997398;COBECA;;;;;;5;;;;Comprar Enfagrow Premium Vainilla X 850 Gr en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Enfagrow Premium Vainilla X 850 Gr Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Cicatricure Kit Micro Dermoabrasion + Mascarilla Peel Off;;54478,43;0;54478,43;0;;;;;7702870071472;7702870071472;COBECA;;;;;;5;;;;Comprar Cicatricure Kit Micro Dermoabrasion + Mascarilla Peel Off en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Cicatricure Kit Micro Dermoabrasion + Mascarilla Peel Off Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Bronquisol Jarabe X 120 Ml  Ni?os Cereza;;54838,9;0;54838,9;0;;;;;7702132110109;7702132110109;COBECA;;;;;;5;;;;Comprar Bronquisol Jarabe X 120 Ml  Ni?os Cereza en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bronquisol Jarabe X 120 Ml  Ni?os Cereza Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Dolex Forte 500Mg Caja X 48 Tabletas 2 Unidades;;57527,17;0;57527,17;0;;;;;8901175021062;8901175021062;COBECA;;;;;;5;;;;Comprar Dolex Forte 500Mg Caja X 48 Tabletas 2 Unidades en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Dolex Forte 500Mg Caja X 48 Tabletas 2 Unidades Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Condon Mystic Surtido;;61668;1;61668;0;;;;;7702132121310;7702132121310;COBECA;;;;;;5;;;;Comprar Condon Mystic Surtido en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Condon Mystic Surtido Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Enfamil Premium 2 X 850 Gr;;57527,17;0;57527,17;0;;;;;7702132121129;7702132121129;COBECA;;;;;;5;;;;Comprar Enfamil Premium 2 X 850 Gr en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Enfamil Premium 2 X 850 Gr Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Bronquisol Jarabe X 120 Ml  Adultos Miel;;57894,42;0;57894,42;0;;;;;7702560032035;7702560032035;COBECA;;;;;;5;;;;Comprar Bronquisol Jarabe X 120 Ml  Adultos Miel en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bronquisol Jarabe X 120 Ml  Adultos Miel Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Doliren 5Mg;;59115,95;0;59115,95;0;;;;;7702123008057;7702123008057;COBECA;;;;;;5;;;;Comprar Doliren 5Mg en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Doliren 5Mg Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Congestex Caja X60 Capsulas;;58070,7;0;58070,7;0;;;;;7702123008170;7702123008170;COBECA;;;;;;5;;;;Comprar Congestex Caja X60 Capsulas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Congestex Caja X60 Capsulas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Apronax 550Mg  X 60 Tabletas + Apronax 275 Mg X 24;;59115,95;0;59115,95;0;;;;;7702123008187;7702123008187;COBECA;;;;;;5;;;;Comprar Apronax 550Mg  X 60 Tabletas + Apronax 275 Mg X 24 en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Apronax 550Mg  X 60 Tabletas + Apronax 275 Mg X 24 Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Apronax 550Mg X 60 Tableta;;59212;0;59212;0;;;;;7702132121242;7702132121242;COBECA;;;;;;5;;;;Comprar Apronax 550Mg X 60 Tableta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Apronax 550Mg X 60 Tableta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Robaxin Gold Caja X 20 Tableta 3 Unidades;;59115,95;0;59115,95;0;;;;;4032129037649;4032129037649;COBECA;;;;;;5;;;;Comprar Robaxin Gold Caja X 20 Tableta 3 Unidades en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Robaxin Gold Caja X 20 Tableta 3 Unidades Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Invokana Caja X 30 Tabletas;;59115,95;0;59115,95;0;;;;;10818546013104;10818546013104;COBECA;;;;;;5;;;;Comprar Invokana Caja X 30 Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Invokana Caja X 30 Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Aspirina 100Mg Ni?os Caja X140 Tableta 4 Unidades;;60485,51;0;60485,51;0;;;;;10818546013111;10818546013111;COBECA;;;;;;5;;;;Comprar Aspirina 100Mg Ni?os Caja X140 Tableta 4 Unidades en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aspirina 100Mg Ni?os Caja X140 Tableta 4 Unidades Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Isoface 20Mg Caja X40 Capsulas;;60485,51;0;60485,51;0;;;;;10818546013081;10818546013081;COBECA;;;;;;5;;;;Comprar Isoface 20Mg Caja X40 Capsulas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Isoface 20Mg Caja X40 Capsulas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;N-Butil Bromuro De Hioscina Caja X 300 Tableta Minipack;;59799,6;0;59799,6;0;;;;;10818546013128;10818546013128;COBECA;;;;;;5;;;;Comprar N-Butil Bromuro De Hioscina Caja X 300 Tableta Minipack en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre N-Butil Bromuro De Hioscina Caja X 300 Tableta Minipack Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Prolastat 0.5Mg Caja X 8 Tableta;;60988,36;0;60988,36;0;;;;;7703763997626;7703763997626;COBECA;;;;;;5;;;;Comprar Prolastat 0.5Mg Caja X 8 Tableta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Prolastat 0.5Mg Caja X 8 Tableta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Filtrosol Loc X 100 Cc (2X1);;60485,51;1;60485,51;0;;;;;7703281004295;7703281004295;COBECA;;;;;;5;;;;Comprar Filtrosol Loc X 100 Cc (2X1) en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Filtrosol Loc X 100 Cc (2X1) Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Doxpen Caja X 30 Tabletas;;65855,27;0;65855,27;0;;;;;7705959870669;7705959870669;COBECA;;;;;;5;;;;Comprar Doxpen Caja X 30 Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Doxpen Caja X 30 Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Nimesulida 100Mg Caja X 300Tableta Multipack;;66227,04;1;66227,04;0;;;;;612197522229;612197522229;COBECA;;;;;;5;;;;Comprar Nimesulida 100Mg Caja X 300Tableta Multipack en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Nimesulida 100Mg Caja X 300Tableta Multipack Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Ferrimed Plus Caja X 30 Capsulas;;60988,36;1;60988,36;0;;;;;612197866668;612197866668;COBECA;;;;;;5;;;;Comprar Ferrimed Plus Caja X 30 Capsulas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Ferrimed Plus Caja X 30 Capsulas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Adorem Plus Caja X 100 Tabletas;;62617,82;0;62617,82;0;;;;;7703186030375;7703186030375;COBECA;;;;;;5;;;;Comprar Adorem Plus Caja X 100 Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Adorem Plus Caja X 100 Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Bion 3 Caja X 30 Tabletas Recubiertas X 3 Unidades;;65855,27;0;65855,27;0;;;;;7707051500383;7707051500383;COBECA;;;;;;5;;;;Comprar Bion 3 Caja X 30 Tabletas Recubiertas X 3 Unidades en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bion 3 Caja X 30 Tabletas Recubiertas X 3 Unidades Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Albisec One Caja X 6 Tabletas G-Tabletas;;68631,68;1;68631,68;0;;;;;7702090027006;7702090027006;COBECA;;;;;;5;;;;Comprar Albisec One Caja X 6 Tabletas G-Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Albisec One Caja X 6 Tabletas G-Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Ludika 20 Mg Caja X 4 Tableta Recubierta;;70060;0;70060;0;;;;;7702184900109;7702184900109;COBECA;;;;;;5;;;;Comprar Ludika 20 Mg Caja X 4 Tableta Recubierta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Ludika 20 Mg Caja X 4 Tableta Recubierta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Next Gl Gripa Caja X 100 Tabletas;;67800;0;67800;0;;;;;7702973046957;7702973046957;COBECA;;;;;;5;;;;Comprar Next Gl Gripa Caja X 100 Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Next Gl Gripa Caja X 100 Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Artrites 75Mg Caja X 20 Grageas;;73964,15;0;73964,15;0;;;;;7702184560068;7702184560068;COBECA;;;;;;5;;;;Comprar Artrites 75Mg Caja X 20 Grageas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Artrites 75Mg Caja X 20 Grageas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Betametasona Fosfato + Betametasona Dipropionato 2Ml Caja X 10 Ampollas;;68631,68;0;68631,68;0;;;;;7702057012519;7702057012519;COBECA;;;;;;5;;;;Comprar Betametasona Fosfato + Betametasona Dipropionato 2Ml Caja X 10 Ampollas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Betametasona Fosfato + Betametasona Dipropionato 2Ml Caja X 10 Ampollas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Docefal Caja X 100 Tabletas;;70060;0;70060;0;;;;;7705959884192;7705959884192;COBECA;;;;;;5;;;;Comprar Docefal Caja X 100 Tabletas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Docefal Caja X 100 Tabletas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Aspirina 100Mg Caja X 140 Tabletas + Aspirina Ultra Caja X 100 Tableta;;75704,35;0;75704,35;0;;;;;7707355053332;7707355053332;COBECA;;;;;;5;;;;Comprar Aspirina 100Mg Caja X 140 Tabletas + Aspirina Ultra Caja X 100 Tableta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aspirina 100Mg Caja X 140 Tabletas + Aspirina Ultra Caja X 100 Tableta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Adorlan Cajax 20 Tableta;;73964,15;0;73964,15;0;;;;;612197420204;612197420204;COBECA;;;;;;5;;;;Comprar Adorlan Cajax 20 Tableta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Adorlan Cajax 20 Tableta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Bucoxol Triple Accion Miel Limon Caja X100 Tableta;;75141,61;0;75141,61;0;;;;;7702418005860;7702418005860;COBECA;;;;;;5;;;;Comprar Bucoxol Triple Accion Miel Limon Caja X100 Tableta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bucoxol Triple Accion Miel Limon Caja X100 Tableta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Lumbal Relax Caja X 60 Tableta;;75704,35;0;75704,35;0;;;;;7705959884017;7705959884017;COBECA;;;;;;5;;;;Comprar Lumbal Relax Caja X 60 Tableta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Lumbal Relax Caja X 60 Tableta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Benzirin 3Mg Verde Eucalipto Caja X100 Pastillas;;78594,89;1;78594,89;0;;;;;7707179991261;7707179991261;COBECA;;;;;;5;;;;Comprar Benzirin 3Mg Verde Eucalipto Caja X100 Pastillas en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Benzirin 3Mg Verde Eucalipto Caja X100 Pastillas Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Enfagrow Premium Vainilla X 850 Gr;;77045,66;1;77045,66;0;;;;;7707179991186;7707179991186;COBECA;;;;;;5;;;;Comprar Enfagrow Premium Vainilla X 850 Gr en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Enfagrow Premium Vainilla X 850 Gr Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Bronquisol Jarabe X 120 Ml  Ni?os Cereza;;77376,75;0;77376,75;0;;;;;7709990734874;7709990734874;COBECA;;;;;;5;;;;Comprar Bronquisol Jarabe X 120 Ml  Ni?os Cereza en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bronquisol Jarabe X 120 Ml  Ni?os Cereza Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;0;Apronax Liquido Gel Caja X 50 Capsula + Apronax 550Mgx20 Tableta;;79444,65;0;79444,65;0;;;;;7702132121402;7702132121402;COBECA;;;;;;5;;;;Comprar Apronax Liquido Gel Caja X 50 Capsula + Apronax 550Mgx20 Tableta en Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Apronax Liquido Gel Caja X 50 Capsula + Apronax 550Mgx20 Tableta Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
